BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL(WIB)	WAKTU(WIB)	RADIUS KEMUNGKINAN	TIPE
113.8181	-2.1238	8	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	JEKAN RAYA	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.0008	-2.2597	8	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	SABANGAU	NOAA20	2023-08-24	00:58:57	1125	Pixel		
114.0055	-2.2604	8	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	SABANGAU	NOAA20	2023-08-24	00:58:57	1125	Pixel		
112.3993	-3.0799	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HILIR	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.4003	-3.0862	7	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HILIR	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.9602	-1.3226	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.7181	-1.0308	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.7186	-1.0342	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.6782	-0.9636	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
112.1571	-2.1580	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SERUYAN TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.0017	-3.0497	8	KALIMANTAN	KALIMANTAN TENGAH	SUKAMARA	PANTAI LUNCI	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.0056	-3.0490	7	KALIMANTAN	KALIMANTAN TENGAH	SUKAMARA	PANTAI LUNCI	NOAA20	2023-08-24	13:38:34	1125	Pixel		
116.1249	-0.7823	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	BONGAN	NOAA20	2023-08-24	00:58:57	1125	Pixel		
115.6970	-0.5203	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	DAMAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.6963	-0.5178	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	DAMAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.8044	-0.7674	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	DILANGPUTI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.5724	0.0430	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	LONGIRAM	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5587	0.0265	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	LONGIRAM	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.0033	-0.2342	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI BARAT	MUARAPAHU	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.0944	0.3451	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI KARTANEGARA	KEMBANG JANGGUT	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.0445	-0.7519	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI KARTANEGARA	LOAJANAN	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.5115	0.6495	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	SANGATTA UTARA	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5162	0.6488	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	SANGATTA UTARA	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5140	0.6469	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	SANGATTA UTARA	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.5009	0.5546	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	SANGATTA UTARA	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.1957	0.9815	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.1986	0.9819	7	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5550	0.6475	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5537	0.6851	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5585	0.6843	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5625	0.6790	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5672	0.6782	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5641	0.6743	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5617	0.6744	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.5663	0.6736	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.1968	0.9788	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5583	0.6444	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.5543	0.6450	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.5556	0.6869	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BENGALON	SNPP	2023-08-24	00:07:45	1125	Pixel		
116.6551	0.7045	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BUSANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.6538	0.7055	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BUSANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.6523	0.7372	9	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BUSANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.6503	0.7064	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BUSANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.6516	0.7068	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	BUSANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6231	1.3760	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KARANGAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6225	1.3801	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KARANGAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6387	1.0380	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KAUBUN	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.6395	1.0425	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KAUBUN	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.6410	1.0401	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KAUBUN	SNPP	2023-08-24	00:07:45	1125	Pixel		
116.8938	1.3407	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	KOMBENG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.4813	0.3768	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	MUARAANCALONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.8122	0.3479	8	KALIMANTAN	KALIMANTAN TIMUR	KUTAI TIMUR	MUARABENGKAL	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.4855	0.1670	8	KALIMANTAN	KALIMANTAN TIMUR	MAHAKAM ULU	LONGHUBUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5807	2.4967	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6433	2.2411	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6426	2.2458	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6403	2.2467	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.4732	2.5379	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5830	2.5000	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5793	2.4995	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5824	2.5041	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6408	2.2489	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5081	2.1996	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.0499	1.7277	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0454	1.7270	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0467	1.7280	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0507	1.7228	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0475	1.7231	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0527	1.7290	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.2157	1.4304	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.2146	1.4267	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.0468	1.7272	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.2343	1.4040	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.9061	1.8498	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7973	1.9246	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7986	1.9258	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7938	1.9250	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7895	1.9205	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7931	1.9200	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7944	1.9212	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7979	1.9208	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.9119	2.2402	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9140	2.2595	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9951	2.3520	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.0114	2.3268	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.0132	2.3313	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9949	2.3236	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9923	2.3238	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9901	2.3228	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9986	2.3154	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9964	2.3144	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.0011	2.3151	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9759	2.2740	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9883	2.2570	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.9106	2.2429	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.9861	2.3655	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	PULAUDERAWAN	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.3020	1.9339	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.0562	2.0163	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.2214	2.2316	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.1359	2.1600	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.0538	2.2068	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.0712	2.2296	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.0558	2.0157	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.1479	2.1132	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.9423	1.7872	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	TABALAR	NOAA20	2023-08-24	00:58:57	1125	Pixel		
117.9448	1.7880	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	TABALAR	NOAA20	2023-08-24	00:58:57	1125	Pixel		
118.1531	1.5730	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	TALISAYAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.8865	-1.8717	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	BATU SOPANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.8898	-1.8736	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	BATU SOPANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.3966	-1.8212	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	KUARO	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.3378	-1.6119	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	LONGKALI	SNPP	2023-08-24	00:07:45	1125	Pixel		
115.8725	-1.3950	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	MUARAKOMAM	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.5297	-2.3598	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	TANJUNGHARAPAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.4224	-2.3728	8	KALIMANTAN	KALIMANTAN TIMUR	PASER	TANJUNGHARAPAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.8877	2.9284	8	KALIMANTAN	KALIMANTAN UTARA	BULUNGAN	PESO ILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.3503	3.1025	8	KALIMANTAN	KALIMANTAN UTARA	BULUNGAN	TANJUNGPALAS TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5072	2.5588	8	KALIMANTAN	KALIMANTAN UTARA	BULUNGAN	TANUNGPALAS TIMUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5045	2.5575	8	KALIMANTAN	KALIMANTAN UTARA	BULUNGAN	TANUNGPALAS TIMUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.6201	3.5117	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU BARAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.3462	3.0618	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU SELATAN HULU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.4283	2.9962	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU SELATAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.1921	2.8418	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU SELATAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.1916	2.8456	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU SELATAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.1871	2.8450	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU SELATAN HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.5769	3.5564	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU UTARA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.6829	3.6844	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MALINAU UTARA	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.4590	3.0595	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	MELINAU SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.1116	3.3043	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	SUNGAITUBU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.1113	3.3078	8	KALIMANTAN	KALIMANTAN UTARA	MALINAU	SUNGAITUBU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.6546	-0.6929	8	KEPULAUAN MALUKU	MALUKU UTARA	HALMAHERA SELATAN	BACAN TIMUR TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.7832	1.2765	8	KEPULAUAN MALUKU	MALUKU UTARA	HALMAHERA UTARA	KAO BARAT	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.9926	1.4743	8	KEPULAUAN MALUKU	MALUKU UTARA	HALMAHERA UTARA	KAO UTARA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
126.0695	-2.4269	8	KEPULAUAN MALUKU	MALUKU UTARA	KEPULAUAN SULA	SULABESI TIMUR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
128.2920	2.2208	8	KEPULAUAN MALUKU	MALUKU UTARA	PULAU MOROTAI	MOROTAI SELATAN BARAT	NOAA20	2023-08-24	11:56:09	1125	Pixel		
126.1915	-3.5686	8	KEPULAUAN MALUKU	MALUKU	BURU SELATAN	KEPALAMADAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
126.1908	-3.5688	8	KEPULAUAN MALUKU	MALUKU	BURU SELATAN	KEPALAMADAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
126.1895	-3.5665	8	KEPULAUAN MALUKU	MALUKU	BURU SELATAN	KEPALAMADAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
134.1780	-6.7030	8	KEPULAUAN MALUKU	MALUKU	KEPULAUAN ARU	ARU SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
134.1733	-6.7039	8	KEPULAUAN MALUKU	MALUKU	KEPULAUAN ARU	ARU SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1776	-8.0573	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1811	-8.0568	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1816	-8.0601	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.6818	-7.8886	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.6856	-7.8880	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.6899	-7.8909	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.6871	-7.8985	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.6850	-7.8909	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2023-08-24	11:07:48	1125	Pixel		
129.6805	-7.8914	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2023-08-24	11:07:48	1125	Pixel		
129.6791	-7.8920	8	KEPULAUAN MALUKU	MALUKU	MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2023-08-24	11:07:48	1125	Pixel		
129.9438	-2.9862	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGAH	SERAM UTARA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
129.5291	-2.7994	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGAH	SERAM UTARA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.1241	-8.1430	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.0478	-8.1246	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.2881	-8.0049	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.2897	-8.0043	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.0529	-8.1740	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
130.9884	-8.1769	9	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
130.9918	-8.1765	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.0195	-8.1511	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.0225	-8.1531	9	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.0191	-8.1535	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.0202	-8.1565	9	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.0236	-8.1560	9	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
130.9820	-7.7204	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	WER MAKTIAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
130.9887	-7.7196	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	WER MAKTIAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
130.9898	-7.7212	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	WER MAKTIAN	SNPP	2023-08-24	11:07:48	1125	Pixel		
131.4545	-7.7651	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	WET TAMRIAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
131.4525	-7.7643	8	KEPULAUAN MALUKU	MALUKU	MALUKU TENGGARA BARAT	WET TAMRIAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1075	-3.2498	8	KEPULAUAN MALUKU	MALUKU	BURU	NAMLEA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1040	-3.2504	8	KEPULAUAN MALUKU	MALUKU	BURU	NAMLEA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
127.1032	-3.4068	8	KEPULAUAN MALUKU	MALUKU	BURU	WAEPAO	NOAA20	2023-08-24	11:56:09	1125	Pixel		
126.7730	-3.3415	8	KEPULAUAN MALUKU	MALUKU	BURU	WAEPAO	NOAA20	2023-08-24	11:56:09	1125	Pixel		
126.7646	-3.3327	8	KEPULAUAN MALUKU	MALUKU	BURU	WAEPAO	NOAA20	2023-08-24	11:56:09	1125	Pixel		
